Token	POS-Tag	OOV	Id	Index	Documento
abre	VERB	0	14	20	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
um	DET	0	14	21	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
novo	ADJ	0	14	22	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
nicho	NOUN	1	14	23	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
de	ADP	0	14	24	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
mercado	NOUN	0	14	25	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
para	ADP	0	14	26	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
o	DET	0	14	27	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
parque	NOUN	0	14	28	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
industrial	ADJ	0	14	29	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
brasileiro	ADJ	0	14	30	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
.	PUNCT	0	14	31	Refinarias nacionais iniciaram testes para a produção em larga escala de biocombustíveis voltados para a aviação . A transição energética abre um novo nicho de mercado para o parque industrial brasileiro .
A	DET	0	15	0	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
indústria	NOUN	0	15	1	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
de	ADP	0	15	2	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
alimentos	NOUN	0	15	3	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
e	CCONJ	0	15	4	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
bebidas	NOUN	0	15	5	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
registrou	VERB	0	15	6	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
alta	ADJ	0	15	7	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
na	ADP	0	15	8	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
produção	NOUN	0	15	9	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
de	ADP	0	15	10	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
itens	NOUN	0	15	11	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
embalados	VERB	1	15	12	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
.	PUNCT	0	15	13	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
A	DET	0	15	14	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
modernização	NOUN	0	15	15	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
das	ADP	0	15	16	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
linhas	NOUN	0	15	17	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
de	ADP	0	15	18	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
empacotamento	NOUN	1	15	19	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
automático	ADJ	1	15	20	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
permitiu	VERB	0	15	21	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
acelerar	VERB	1	15	22	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
o	DET	0	15	23	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
ritmo	NOUN	0	15	24	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
de	ADP	0	15	25	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
entrega	NOUN	0	15	26	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
para	ADP	0	15	27	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
os	DET	0	15	28	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
supermercados	NOUN	1	15	29	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
.	PUNCT	0	15	30	A indústria de alimentos e bebidas registrou alta na produção de itens embalados . A modernização das linhas de empacotamento automático permitiu acelerar o ritmo de entrega para os supermercados .
A	DET	0	16	0	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
zona	NOUN	0	16	1	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
franca	ADJ	1	16	2	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
de	ADP	0	16	3	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
Manaus	PROPN	0	16	4	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
apresentou	VERB	0	16	5	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
um	DET	0	16	6	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
aumento	NOUN	0	16	7	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
na	ADP	0	16	8	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
montagem	NOUN	0	16	9	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
de	ADP	0	16	10	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
eletrodomésticos	NOUN	1	16	11	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
e	CCONJ	0	16	12	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
componentes	NOUN	0	16	13	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
eletrônicos	ADJ	0	16	14	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
.	PUNCT	0	16	15	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
Isenções	NOUN	1	16	16	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
tarifárias	ADJ	1	16	17	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
recentes	ADJ	0	16	18	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
ajudaram	VERB	0	16	19	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
a	SCONJ	0	16	20	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
atrair	VERB	0	16	21	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
novos	ADJ	0	16	22	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
fabricantes	NOUN	0	16	23	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
internacionais	ADJ	0	16	24	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
para	ADP	0	16	25	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
a	DET	0	16	26	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
região	NOUN	0	16	27	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
.	PUNCT	0	16	28	A zona franca de Manaus apresentou um aumento na montagem de eletrodomésticos e componentes eletrônicos . Isenções tarifárias recentes ajudaram a atrair novos fabricantes internacionais para a região .
O	DET	0	17	0	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
preço	NOUN	0	17	1	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
do	ADP	0	17	2	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
minério	NOUN	0	17	3	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
de	ADP	0	17	4	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
ferro	NOUN	0	17	5	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
no	ADP	0	17	6	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
mercado	NOUN	0	17	7	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
internacional	ADJ	0	17	8	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
estabilizou	VERB	1	17	9	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
,	PUNCT	0	17	10	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
trazendo	VERB	0	17	11	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
alívio	NOUN	1	17	12	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
financeiro	ADJ	0	17	13	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
para	ADP	0	17	14	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
as	DET	0	17	15	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
grandes	ADJ	0	17	16	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
indústrias	NOUN	0	17	17	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
extrativistas	ADJ	1	17	18	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
e	CCONJ	0	17	19	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
siderúrgicas	ADJ	1	17	20	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
que	PRON	0	17	21	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
operam	VERB	1	17	22	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
no	ADP	0	17	23	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
território	NOUN	0	17	24	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
nacional	ADJ	0	17	25	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
.	PUNCT	0	17	26	O preço do minério de ferro no mercado internacional estabilizou , trazendo alívio financeiro para as grandes indústrias extrativistas e siderúrgicas que operam no território nacional .
Empresas	NOUN	1	18	0	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
do	ADP	0	18	1	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
setor	NOUN	0	18	2	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
de	ADP	0	18	3	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
fundição	NOUN	1	18	4	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
estão	AUX	0	18	5	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
adotando	VERB	1	18	6	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
sistemas	NOUN	0	18	7	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
de	ADP	0	18	8	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
inteligência	NOUN	0	18	9	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
artificial	ADJ	0	18	10	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
para	SCONJ	0	18	11	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
prever	VERB	0	18	12	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
falhas	NOUN	0	18	13	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
em	ADP	0	18	14	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
maquinários	NOUN	1	18	15	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
e	CCONJ	0	18	16	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
otimizar	VERB	1	18	17	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
o	DET	0	18	18	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
uso	NOUN	0	18	19	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
de	ADP	0	18	20	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
energia	NOUN	0	18	21	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
nos	ADP	0	18	22	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
fornos	NOUN	1	18	23	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
de	ADP	0	18	24	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
alta	ADJ	0	18	25	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
temperatura	NOUN	0	18	26	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
.	PUNCT	0	18	27	Empresas do setor de fundição estão adotando sistemas de inteligência artificial para prever falhas em maquinários e otimizar o uso de energia nos fornos de alta temperatura .
A	DET	0	19	0	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
produção	NOUN	0	19	1	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
de	ADP	0	19	2	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
cimento	NOUN	1	19	3	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
e	CCONJ	0	19	4	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
materiais	NOUN	0	19	5	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
de	ADP	0	19	6	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
construção	NOUN	0	19	7	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
civil	ADJ	0	19	8	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
apresentou	VERB	0	19	9	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
retração	NOUN	1	19	10	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
devido	ADV	0	19	11	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
à	ADP	0	19	12	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
desaceleração	NOUN	1	19	13	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
de	ADP	0	19	14	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
grandes	ADJ	0	19	15	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
obras	NOUN	0	19	16	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
de	ADP	0	19	17	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
infraestrutura	NOUN	0	19	18	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
.	PUNCT	0	19	19	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
O	DET	0	19	20	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
setor	NOUN	0	19	21	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
aguarda	VERB	0	19	22	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
o	DET	0	19	23	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
lançamento	NOUN	0	19	24	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
de	ADP	0	19	25	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
novos	ADJ	0	19	26	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
editais	NOUN	1	19	27	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
públicos	ADJ	0	19	28	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
.	PUNCT	0	19	29	A produção de cimento e materiais de construção civil apresentou retração devido à desaceleração de grandes obras de infraestrutura . O setor aguarda o lançamento de novos editais públicos .
A	DET	0	20	0	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
indústria	NOUN	0	20	1	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
farmacêutica	ADJ	1	20	2	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
nacional	ADJ	0	20	3	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
expandiu	VERB	0	20	4	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
seus	DET	0	20	5	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
laboratórios	NOUN	0	20	6	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
de	ADP	0	20	7	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
biotecnologia	NOUN	1	20	8	A indústria farmacêutica nacional expandiu seus laboratórios de biotecnologia para a produção local de insumos farmacêuticos ativos . A iniciativa reduz a dependência de importações da Índia e da China .
